date,close,volume,open,high,low
2014-11-18,34.641,13248975,34.182,34.707,34.167
2014-11-19,34.401,12544665,34.632,34.722,34.14
2014-11-20,34.893,12944595,34.473,35.058,34.455
2014-11-21,34.941,17027796,35.253,35.271,34.809
2014-11-24,35.588,14060202,35.055,35.631,34.986
2014-11-25,35.28,20615979,35.721,35.925,35.235
2014-11-26,35.7,12227085,35.382,35.73,35.349
2014-11-28,35.679,7444320,35.781,35.82,35.415
2014-12-01,34.521,25097334,35.643,35.775,33.381
2014-12-02,34.389,17761596,34.05,34.725,33.825
2014-12-03,34.779,12886860,34.725,34.905,34.533
2014-12-04,34.647,12620406,34.731,35.16,34.587
2014-12-05,34.5,11469291,34.797,34.824,34.392
2014-12-08,33.72,17233509,34.23,34.394,33.486
2014-12-09,34.236,18033672,33.057,34.29,32.805
2014-12-10,33.585,13342608,34.323,34.455,33.462
2014-12-11,33.486,12421407,33.678,34.14,33.402
2014-12-12,32.919,16762146,33.138,33.561,32.874
2014-12-15,32.467,20124978,33.21,33.48,31.905
2014-12-16,32.024,18195537,31.911,33.048,31.878
2014-12-17,32.823,15979779,32.136,32.952,32.046
2014-12-18,33.795,17635677,33.561,33.795,33.198
2014-12-19,33.534,25978749,33.678,33.972,33.498
2014-12-22,33.882,13529118,33.648,34.047,33.591
2014-12-23,33.762,7797309,33.969,33.999,33.738
2014-12-24,33.603,4343883,33.774,33.813,33.603
2014-12-26,34.197,10104360,33.63,34.356,33.603
2014-12-29,34.173,8260029,34.137,34.431,34.11
2014-12-30,33.756,8939598,34.092,34.176,33.633
2014-12-31,33.114,12391434,33.846,33.939,33.063
2015-01-02,32.799,15943131,33.417,33.432,32.205
2015-01-05,31.875,19263264,32.487,32.595,31.623
2015-01-06,31.878,19704675,31.962,32.229,31.389
2015-01-07,32.325,11995005,32.16,32.46,32.008
2015-01-08,33.567,17750628,32.769,33.645,32.61
2015-01-09,33.603,16093719,33.801,33.975,33.063
2015-01-12,32.775,14871351,33.78,33.789,32.64
2015-01-13,33.066,20090994,33.429,33.84,32.673
2015-01-14,32.94,14618457,32.712,33.147,32.55
2015-01-15,32.046,17942541,33.0,33.018,31.998
2015-01-16,31.797,23535999,32.109,32.274,31.56
2015-01-20,32.616,14922696,32.352,32.69,31.95
2015-01-21,32.865,14544858,32.685,33.318,32.481
2015-01-22,33.72,16115232,33.078,33.741,32.916
2015-01-23,33.894,13926006,33.69,34.125,33.459
2015-01-26,33.93,16637226,34.122,34.309,33.84
2015-01-27,32.742,27697992,33.726,33.744,32.709
2015-01-28,34.593,43855290,35.288,35.436,34.593
2015-01-29,35.67,25239639,34.896,35.757,34.668
2015-01-30,35.148,25094040,35.52,36.0,35.055
2015-02-02,35.589,18762732,35.415,35.751,34.824
2015-02-03,35.595,15552624,35.55,35.727,35.283
2015-02-04,35.868,20992554,35.55,36.153,35.493
2015-02-05,35.982,12659133,36.006,36.069,35.775
2015-02-06,35.679,13090098,36.006,36.075,35.535
2015-02-09,35.916,11370234,35.565,35.952,35.529
2015-02-10,36.606,18553617,36.051,36.645,36.048
2015-02-11,37.464,21983406,36.831,37.476,36.75
2015-02-12,37.938,22312389,37.818,38.244,37.671
2015-02-13,38.124,16186695,38.184,38.184,37.695
2015-02-17,38.349,18904233,38.247,38.664,38.076
2015-02-18,38.614,13408794,38.288,38.634,38.235
2015-02-19,38.535,11188638,38.544,38.709,38.499
2015-02-20,38.848,14663523,38.586,38.85,38.415
2015-02-23,39.9,21926775,39.006,39.9,38.898
2015-02-24,39.651,20732823,39.882,40.08,39.351
2015-02-25,38.637,22366536,39.468,39.48,38.445
2015-02-26,39.124,27351549,38.636,39.261,37.983
2015-02-27,38.538,18579405,39.0,39.171,38.472
2015-03-02,38.727,14412804,38.775,39.084,38.49
2015-03-03,38.808,11324970,38.688,38.856,38.427
2015-03-04,38.562,9476544,38.73,38.868,38.496
2015-03-05,37.923,16917384,38.574,38.625,37.728
2015-03-06,37.98,21809904,38.52,38.811,37.878
2015-03-09,38.142,26523072,38.388,38.871,37.518
2015-03-10,37.353,20616108,37.923,38.166,37.14
2015-03-11,36.672,20643807,37.425,37.431,36.633
2015-03-12,37.335,14469981,36.693,37.47,36.489
2015-03-13,37.077,15523401,37.32,37.619,36.774
2015-03-16,37.485,10744890,37.164,37.485,36.861
2015-03-17,38.112,15267369,37.77,38.196,37.695
2015-03-18,38.541,19535451,38.1,38.748,37.911
2015-03-19,38.248,13702356,38.625,38.774,38.22
2015-03-20,37.77,20554854,38.475,38.52,37.548
2015-03-23,38.163,11279280,38.136,38.355,37.956
2015-03-24,38.007,9824160,38.169,38.412,37.968
2015-03-25,37.014,15451680,37.962,38.046,37.014
2015-03-26,37.272,14222883,36.828,37.464,36.78
2015-03-27,36.975,11841516,37.371,37.41,36.873
2015-03-30,37.911,14092494,37.215,37.92,37.2
2015-03-31,37.329,12605826,37.827,37.947,37.306
2015-04-01,37.275,12138942,37.446,37.536,36.93
2015-04-02,37.596,9651423,37.509,37.668,37.257
2015-04-06,38.205,11075247,37.341,38.253,37.299
2015-04-07,37.803,10468443,38.292,38.437,37.794
2015-04-08,37.68,11181627,37.755,37.92,37.491
2015-04-09,37.968,9673308,37.755,37.974,37.398
2015-04-10,38.13,12037728,37.785,38.163,37.578
2015-04-13,38.055,10874586,38.511,38.571,37.983
2015-04-14,37.89,7625484,38.1,38.187,37.773
2015-04-15,38.034,8676726,37.923,38.139,37.803
2015-04-16,37.851,8406072,37.884,38.13,37.833
2015-04-17,37.425,15444393,37.665,37.842,37.338
2015-04-20,38.28,14092533,37.671,38.436,37.551
2015-04-21,38.073,9702414,38.43,38.46,38.001
2015-04-22,38.586,11272626,38.097,38.661,37.896
2015-04-23,38.901,13679007,38.49,39.126,38.442
2015-04-24,39.084,13262913,39.147,39.189,38.769
2015-04-27,39.795,28525278,39.693,39.939,39.345
2015-04-28,39.168,35608110,40.336,40.362,38.871
2015-04-29,38.592,18918972,39.048,39.477,38.49
2015-04-30,37.545,24877494,38.25,38.364,37.374
2015-05-01,38.685,17204700,37.83,39.039,37.59
2015-05-04,38.61,15271506,38.85,39.171,38.478
2015-05-05,37.74,14738331,38.445,38.535,37.734
2015-05-06,37.503,21611211,37.968,38.025,37.008
2015-05-07,37.578,12796176,37.431,37.824,37.206
2015-05-08,38.286,16642146,38.004,38.286,37.833
2015-05-11,37.896,12576222,38.217,38.268,37.688
2015-05-12,37.759,14422035,37.68,38.064,37.446
2015-05-13,37.803,10383480,37.845,38.157,37.761
2015-05-14,38.685,13537176,38.223,38.685,38.148
2015-05-15,38.631,11438541,38.721,38.847,38.463
2015-05-18,39.057,15216972,38.514,39.216,38.508
2015-05-19,39.021,13318632,39.207,39.264,38.892
2015-05-20,39.018,10878351,39.0,39.294,38.802
2015-05-21,39.417,11876934,39.021,39.489,38.949
2015-05-22,39.762,13640802,39.48,39.891,39.42
2015-05-26,38.886,21163401,39.78,39.873,38.736
2015-05-27,39.613,13731336,39.102,39.678,39.015
2015-05-28,39.534,9203652,39.558,39.585,39.33
2015-05-29,39.084,15142251,39.369,39.435,38.97
2015-06-01,39.16,9604806,39.36,39.417,39.015
2015-06-02,38.988,10078794,38.958,39.196,38.796
2015-06-03,39.036,9281943,39.198,39.282,38.97
2015-06-04,38.808,11500794,38.874,39.174,38.673
2015-06-05,38.595,10673328,38.85,38.907,38.508
2015-06-08,38.34,15782970,38.67,38.763,38.049
2015-06-09,38.226,16800852,38.01,38.424,37.686
2015-06-10,38.664,11708757,38.376,38.802,38.355
2015-06-11,38.577,10603356,38.754,39.054,38.542
2015-06-12,38.151,11047878,38.456,38.499,38.133
2015-06-15,38.076,13169088,37.83,38.172,37.713
2015-06-16,38.28,9433095,38.109,38.355,37.911
2015-06-17,38.19,9857670,38.316,38.364,38.022
2015-06-18,38.364,10609197,38.169,38.493,38.166
2015-06-19,37.98,16308459,38.313,38.346,37.92
2015-06-22,38.283,10192854,38.247,38.418,38.124
2015-06-23,38.109,9057642,38.244,38.283,38.064
2015-06-24,38.433,16523256,38.163,38.94,38.136
2015-06-25,38.25,9561717,38.658,38.76,38.25
2015-06-26,38.025,13195887,38.301,38.397,37.953
2015-06-29,37.359,14713023,37.638,37.941,37.344
2015-06-30,37.628,13297815,37.671,37.836,37.458
2015-07-01,37.98,9062067,38.07,38.082,37.797
2015-07-02,37.932,8151354,37.929,38.007,37.731
2015-07-06,37.8,8391885,37.482,37.869,37.455
2015-07-07,37.707,14021127,37.767,37.845,37.131
2015-07-08,36.771,18182949,37.344,37.392,36.762
2015-07-09,36.021,23487453,37.155,37.218,35.766
2015-07-10,36.984,18387840,36.582,37.155,36.363
2015-07-13,37.698,12409680,37.509,37.726,37.296
2015-07-14,37.683,9508761,37.812,37.911,37.512
2015-07-15,38.046,10067931,37.716,38.145,37.674
2015-07-16,38.553,10796289,38.322,38.571,38.205
2015-07-17,38.886,13791141,38.724,38.886,38.493
2015-07-20,39.621,16561476,39.291,39.891,39.21
2015-07-21,39.225,21902034,39.855,39.876,39.096
2015-07-22,37.566,34586520,36.597,37.65,36.597
2015-07-23,37.548,15249885,37.86,38.127,37.518
2015-07-24,37.35,12627096,37.596,37.722,37.17
2015-07-27,36.831,13311474,36.927,37.083,36.636
2015-07-28,37.014,10071114,37.014,37.173,36.765
2015-07-29,36.897,11073612,36.945,37.05,36.681
2015-07-30,36.711,10020285,36.696,36.771,36.513
2015-07-31,36.39,12849867,36.78,36.793,36.273
2015-08-03,35.532,20891970,36.45,36.771,35.256
2015-08-04,34.392,37080570,35.226,35.31,33.975
2015-08-05,34.62,29760720,33.885,35.232,33.63
2015-08-06,34.539,15848667,34.791,34.95,34.234
2015-08-07,34.656,11583036,34.374,34.875,34.35
2015-08-10,35.916,16455303,34.959,35.997,34.959
2015-08-11,34.047,29046201,35.343,35.454,33.999
2015-08-12,34.572,30478020,33.759,34.626,32.889
2015-08-13,34.545,14522292,34.812,34.92,34.362
2015-08-14,34.788,12862911,34.296,34.893,34.203
2015-08-17,35.148,12248178,34.812,35.295,34.65
2015-08-18,34.95,10357689,34.929,35.232,34.803
2015-08-19,34.503,14423799,34.83,34.956,34.404
2015-08-20,33.795,20453082,34.224,34.305,33.489
2015-08-21,31.728,38173980,33.129,33.57,31.693
2015-08-24,30.936,48564750,28.461,32.64,27.6
2015-08-25,31.122,30819510,33.333,33.333,31.05
2015-08-26,32.907,28959567,32.125,32.967,31.515
2015-08-27,33.876,25147566,33.669,33.972,33.006
2015-08-28,33.987,15922788,33.651,33.993,33.462
2015-08-31,33.828,16833477,33.609,34.359,33.6
2015-09-01,32.316,22968651,33.045,33.564,32.208
2015-09-02,33.702,18504375,33.069,33.702,32.739
2015-09-03,33.111,15942777,33.747,33.834,33.012
2015-09-04,32.781,14971338,32.691,33.135,32.553
2015-09-08,33.693,16352190,33.495,33.768,33.096
2015-09-09,33.045,25427334,34.128,34.206,32.931
2015-09-10,33.771,18840231,33.081,33.985,32.97
2015-09-11,34.263,14938125,33.537,34.263,33.528
2015-09-14,34.593,17483871,34.974,35.067,34.458
2015-09-15,34.884,12965505,34.779,34.959,34.326
2015-09-16,34.923,11124216,34.875,34.962,34.632
2015-09-17,34.176,19113702,34.698,34.947,34.114
2015-09-18,34.035,22197300,33.663,34.29,33.561
2015-09-21,34.563,13978266,34.101,34.611,34.098
2015-09-22,34.02,15083409,34.014,34.254,33.756
2015-09-23,34.296,10703508,34.089,34.416,33.99
2015-09-24,34.5,15018474,33.975,34.65,33.711
2015-09-25,34.413,16801665,34.932,35.007,34.206
2015-09-28,33.732,15558597,34.155,34.371,33.732
2015-09-29,32.718,21969084,33.849,34.053,32.358
2015-09-30,33.09,19890279,33.051,33.462,32.619
2015-10-01,32.874,19154841,32.721,32.886,32.193
2015-10-02,33.114,17332482,32.403,33.304,32.265
2015-10-05,33.234,15609930,32.964,33.411,32.721
2015-10-06,33.393,14610660,33.189,33.522,32.93
2015-10-07,33.234,14015331,33.522,33.531,32.823
2015-10-08,32.85,18524178,33.057,33.057,32.463
2015-10-09,33.636,15816186,33.0,33.684,32.847
2015-10-12,33.48,9116049,33.819,33.825,33.432
2015-10-13,33.537,9891237,33.246,33.735,33.204
2015-10-14,33.063,13330266,33.387,33.456,32.868
2015-10-15,33.558,11286660,33.279,33.63,33.147
2015-10-16,33.312,11638479,33.534,33.6,33.159
2015-10-19,33.519,8917125,33.24,33.525,33.033
2015-10-20,34.131,14678760,33.402,34.251,33.246
2015-10-21,34.128,12683064,34.2,34.674,34.11
2015-10-22,34.65,12429198,34.299,34.65,34.23
2015-10-23,35.724,17775522,35.01,35.768,34.899
2015-10-26,34.584,19841931,35.424,35.439,34.476
2015-10-27,34.365,20302035,34.62,34.962,34.197
2015-10-28,35.781,25630863,35.079,35.79,34.818
2015-10-29,36.159,15331830,35.61,36.207,35.481
2015-10-30,35.85,14791566,36.297,36.366,35.835
2015-11-02,36.354,9645861,35.961,36.408,35.883
2015-11-03,36.771,13643778,36.237,37.047,36.21
2015-11-04,36.6,13448718,36.939,37.146,36.486
2015-11-05,36.276,11845020,36.555,36.807,36.054
2015-11-06,36.318,9902733,36.333,36.543,36.186
2015-11-09,36.171,10148787,36.288,36.543,36.015
2015-11-10,35.031,17708820,35.07,35.421,34.818
2015-11-11,34.833,13553820,34.911,35.226,34.563
2015-11-12,34.716,9738405,34.878,35.046,34.695
2015-11-13,33.702,13666590,34.56,34.671,33.681
2015-11-16,34.252,11393871,33.414,34.272,33.3
2015-11-17,34.107,8275206,34.476,34.515,33.996
2015-11-18,35.187,13967919,34.728,35.247,34.65
2015-11-19,35.634,12970185,35.292,35.925,35.028
2015-11-20,35.79,10240569,35.76,35.976,35.655
2015-11-23,35.325,9733704,35.781,35.919,35.202
2015-11-24,35.664,12824385,35.199,35.805,35.136
2015-11-25,35.409,6402588,35.763,35.769,35.376
2015-11-27,35.343,3913935,35.487,35.523,35.28
2015-11-30,35.49,11418939,35.397,35.823,35.325
2015-12-01,35.202,10441875,35.625,35.643,35.058
2015-12-02,34.884,9995097,35.115,35.433,34.824
2015-12-03,34.56,12453414,34.965,35.037,34.266
2015-12-04,35.709,17315361,34.587,35.775,34.533
2015-12-07,35.484,9618930,35.694,35.958,35.343
2015-12-08,35.469,10282626,35.256,35.58,35.058
2015-12-09,34.686,13890579,35.292,35.307,34.524
2015-12-10,34.851,8747592,34.812,35.082,34.653
2015-12-11,33.954,14043006,34.557,34.617,33.855
2015-12-14,33.744,19403466,33.654,33.804,32.937
2015-12-15,33.147,15950574,33.582,33.84,33.105
2015-12-16,33.402,16847211,33.321,33.597,32.64
2015-12-17,32.694,13396449,33.606,33.675,32.694
2015-12-18,31.809,28859157,32.673,32.856,31.743
2015-12-21,32.199,14252169,32.184,32.211,31.671
2015-12-22,32.169,9818538,32.22,32.316,31.935
2015-12-23,32.583,9785442,32.181,32.655,32.16
2015-12-24,32.409,4079004,32.7,32.7,32.385
2015-12-28,32.046,7991979,32.277,32.307,31.854
2015-12-29,32.622,9273678,32.088,32.829,32.058
2015-12-30,32.196,7555227,32.574,32.61,32.154
2015-12-31,31.578,12265644,32.103,32.109,31.446
2016-01-04,31.605,20270727,30.783,31.61,30.6
2016-01-05,30.813,16674942,31.725,31.755,30.723
2016-01-06,30.21,20515281,30.168,30.711,29.961
2016-01-07,28.935,24222738,29.604,30.039,28.929
2016-01-08,29.088,21216600,29.565,29.733,29.028
2016-01-11,29.559,14906361,29.691,29.718,29.202
2016-01-12,29.988,14713845,30.165,30.207,29.652
2016-01-13,29.217,18685731,30.096,30.357,29.19
2016-01-14,29.856,18900042,29.388,30.144,28.722
2016-01-15,29.139,23806803,28.86,29.313,28.608
2016-01-19,28.998,15888243,29.523,29.595,28.65
2016-01-20,29.037,21682290,28.53,29.457,28.026
2016-01-21,28.89,15629760,29.118,29.364,28.482
2016-01-22,30.426,19694598,29.589,30.438,29.511
2016-01-25,29.832,15458994,30.456,30.459,29.763
2016-01-26,29.997,21581193,29.979,30.264,29.421
2016-01-27,28.026,39917700,28.812,28.989,28.002
2016-01-28,28.227,16686711,28.137,28.356,27.717
2016-01-29,29.202,19299732,28.437,29.202,28.305
2016-02-01,28.929,12244308,28.941,29.013,28.62
2016-02-02,28.344,11157150,28.626,28.812,28.284
2016-02-03,28.905,13761039,28.5,29.052,28.224
2016-02-04,28.98,13925469,28.758,29.199,28.557
2016-02-05,28.206,13894686,28.956,29.076,28.107
2016-02-08,28.503,16176165,27.939,28.71,27.912
2016-02-09,28.497,13284768,28.287,28.782,28.179
2016-02-10,28.281,12686637,28.776,28.905,28.23
2016-02-11,28.11,14993910,28.137,28.416,27.777
2016-02-12,28.197,12096906,28.257,28.35,27.903
2016-02-16,28.992,14409780,28.506,29.055,28.383
2016-02-17,29.436,13443540,29.001,29.463,28.845
2016-02-18,28.878,11659830,29.652,29.667,28.827
2016-02-19,28.812,10587171,28.8,29.028,28.74
2016-02-22,29.064,10272141,28.893,29.07,28.776
2016-02-23,28.407,9555354,28.92,28.95,28.365
2016-02-24,28.83,10857645,28.194,28.914,27.996
2016-02-25,29.028,8257812,28.815,29.028,28.575
2016-02-26,29.073,8684928,29.16,29.407,28.974
2016-02-29,29.007,10539438,29.058,29.469,28.995
2016-03-01,30.159,15091050,29.295,30.231,29.226
2016-03-02,30.225,9940839,30.153,30.267,29.892
2016-03-03,30.45,11065347,30.174,30.513,30.135
2016-03-04,30.903,13807980,30.711,31.125,30.411
2016-03-07,30.561,10767222,30.717,30.849,30.288
2016-03-08,30.309,9461613,30.234,30.528,30.12
2016-03-09,30.336,8144559,30.393,30.474,30.081
2016-03-10,30.351,10047189,30.423,30.672,30.045
2016-03-11,30.678,8210652,30.672,30.684,30.45
2016-03-14,30.756,7517484,30.573,30.873,30.534
2016-03-15,31.374,12007875,31.188,31.554,31.155
2016-03-16,31.791,11471019,31.383,31.893,31.377
2016-03-17,31.74,10318449,31.656,31.941,31.488
2016-03-18,31.776,13082136,31.902,31.95,31.557
2016-03-21,31.773,10636269,31.779,32.295,31.542
2016-03-22,32.016,9703629,31.575,32.187,31.563
2016-03-23,31.839,7705905,31.944,32.121,31.77
2016-03-24,31.701,7670505,31.641,31.875,31.467
2016-03-28,31.557,5806332,31.8,31.857,31.518
2016-03-29,32.304,9346473,31.467,32.337,31.464
2016-03-30,32.868,13664277,32.595,33.126,32.58
2016-03-31,32.697,7729152,32.916,32.97,32.664
2016-04-01,32.997,7746138,32.634,33.0,32.46
2016-04-04,33.336,11196879,33.126,33.657,33.081
2016-04-05,32.943,7968126,32.853,33.219,32.826
2016-04-06,33.288,7853652,33.069,33.294,32.76
2016-04-07,32.562,9520743,32.985,33.126,32.436
2016-04-08,32.598,7066137,32.673,32.931,32.451
2016-04-11,32.706,8807382,32.691,33.183,32.649
2016-04-12,33.132,8145171,32.802,33.15,32.598
2016-04-13,33.612,9831528,33.24,33.702,33.24
2016-04-14,33.63,7609476,33.486,33.717,33.399
2016-04-15,32.955,14062101,33.633,33.69,32.919
2016-04-18,32.244,18235476,32.667,32.685,32.082
2016-04-19,32.073,9702186,32.364,32.4,31.869
2016-04-20,32.139,9173094,31.992,32.427,31.818
2016-04-21,31.791,9425073,32.079,32.079,31.656
2016-04-22,31.704,10096743,31.503,31.944,31.386
2016-04-25,31.524,8399397,31.5,31.695,31.353
2016-04-26,31.305,15893934,31.173,31.59,31.173
2016-04-27,29.346,34330890,28.8,29.613,28.704
2016-04-28,28.449,24632136,29.283,29.364,28.275
2016-04-29,28.122,20516652,28.197,28.416,27.753
2016-05-02,28.092,14353347,28.19,28.224,27.72
2016-05-03,28.554,17031024,28.26,28.722,28.104
2016-05-04,28.257,12295248,28.56,28.77,28.146
2016-05-05,27.972,10755066,28.2,28.221,27.804
2016-05-06,27.816,13099548,28.011,28.035,27.555
2016-05-09,27.837,9868695,27.9,28.131,27.777
2016-05-10,28.026,10095906,27.999,28.071,27.633
2016-05-11,27.753,8592354,28.044,28.071,27.738
2016-05-12,27.102,22855038,27.816,27.834,26.841
2016-05-13,27.156,13266912,27.0,27.501,27.0
2016-05-16,28.164,18357702,27.717,28.317,27.495
2016-05-17,28.047,14057673,28.365,28.41,27.903
2016-05-18,28.368,12602949,28.248,28.563,28.167
2016-05-19,28.26,9125364,28.392,28.392,28.071
2016-05-20,28.566,9550206,28.392,28.629,28.356
2016-05-23,28.929,11393106,28.761,29.157,28.701
2016-05-24,29.37,10522314,29.166,29.427,29.052
2016-05-25,29.886,11477490,29.601,29.922,29.433
2016-05-26,30.123,16888047,29.904,30.219,29.592
2016-05-27,30.105,10889838,29.832,30.141,29.774
2016-05-31,29.958,12680412,29.88,30.12,29.646
2016-06-01,29.538,8741730,29.706,29.862,29.499
2016-06-02,29.316,12051060,29.28,29.352,28.989
2016-06-03,29.376,8546271,29.337,29.481,29.235
2016-06-06,29.589,6979560,29.397,30.567,29.265
2016-06-07,29.709,6713514,29.775,29.961,29.688
2016-06-08,29.682,6251985,29.706,29.868,29.604
2016-06-09,29.895,7972671,29.55,29.997,29.538
2016-06-10,29.649,9501666,29.559,29.804,29.544
2016-06-13,29.202,11312508,29.607,29.736,29.13
2016-06-14,29.238,9567222,29.196,29.542,29.025
2016-06-15,29.142,8811915,29.346,29.523,29.109
2016-06-16,29.265,9375561,28.935,29.325,28.821
2016-06-17,28.599,18237978,28.986,28.995,28.59
2016-06-20,28.53,10306791,28.8,28.971,28.509
2016-06-21,28.773,10622115,28.482,28.905,28.403
2016-06-22,28.665,8737242,28.875,29.067,28.605
2016-06-23,28.83,9612687,28.782,28.887,28.575
2016-06-24,28.02,22565913,27.873,28.396,27.795
2016-06-27,27.612,13678704,27.9,27.915,27.45
2016-06-28,28.077,12116388,27.87,28.098,27.642
2016-06-29,28.32,10951626,28.191,28.365,28.089
2016-06-30,28.68,10734996,28.332,28.731,28.29
2016-07-01,28.767,7794624,28.647,28.94,28.599
2016-07-05,28.497,8266125,28.617,28.62,28.338
2016-07-06,28.659,9263262,28.38,28.698,28.311
2016-07-07,28.782,7338255,28.71,28.95,28.686
2016-07-08,29.004,8663250,28.947,29.067,28.815
2016-07-11,29.094,6995397,29.025,29.295,29.019
2016-07-12,29.226,7238859,29.151,29.31,29.136
2016-07-13,29.061,7763904,29.223,29.301,29.052
2016-07-14,29.637,11665794,29.217,29.697,29.196
2016-07-15,29.634,9009423,29.676,29.79,29.55
2016-07-18,29.949,10939359,29.61,30.039,29.58
2016-07-19,29.961,7129908,29.868,30.0,29.802
2016-07-20,29.988,7865733,30.0,30.138,29.92
2016-07-21,29.829,9807024,29.949,30.3,29.739
2016-07-22,29.598,8465472,29.778,29.79,29.493
2016-07-25,29.202,12087174,29.475,29.652,29.076
2016-07-26,29.001,16036386,29.046,29.391,28.926
2016-07-27,30.885,27643176,31.28,31.305,30.825
2016-07-28,31.302,11631552,30.849,31.335,30.846
2016-07-29,31.263,8309391,31.257,31.365,31.104
2016-08-01,31.815,11405673,31.323,31.845,31.323
2016-08-02,31.344,10131066,31.815,31.821,31.2
2016-08-03,31.737,9044508,31.443,31.752,31.431
2016-08-04,31.761,8034519,31.674,31.8,31.584
2016-08-05,32.244,11863983,31.881,32.295,31.854
2016-08-08,32.511,8403129,32.256,32.511,32.148
2016-08-09,32.643,7888878,32.469,32.682,32.403
2016-08-10,32.4,7151964,32.613,32.67,32.328
2016-08-11,32.379,8238021,32.556,32.679,32.355
2016-08-12,32.454,5594610,32.334,32.532,32.334
2016-08-15,32.844,7711299,32.442,32.862,32.424
2016-08-16,32.814,10126404,32.889,33.069,32.763
2016-08-17,32.766,7598604,32.73,32.811,32.502
2016-08-18,32.724,6575502,32.769,32.88,32.706
2016-08-19,32.808,7532667,32.631,32.907,32.508
2016-08-22,32.553,7735326,32.658,32.73,32.355
2016-08-23,32.655,6371055,32.577,32.796,32.559
2016-08-24,32.409,7081872,32.569,32.625,32.304
2016-08-25,32.271,7500519,32.217,32.364,32.004
2016-08-26,32.082,8323290,32.223,32.385,31.893
2016-08-29,32.046,7470039,31.986,32.232,31.887
2016-08-30,31.8,7445382,31.74,31.95,31.65
2016-08-31,31.83,9491703,31.698,31.971,31.692
2016-09-01,32.019,8002575,31.842,32.04,31.686
2016-09-02,32.319,7918131,32.31,32.4,32.046
2016-09-06,32.31,7993539,32.37,32.49,32.253
2016-09-07,32.508,12675144,32.349,32.628,32.121
2016-09-08,31.656,15886593,32.175,32.181,31.572
2016-09-09,30.939,13938483,31.392,31.716,30.939
2016-09-12,31.632,13534377,30.795,31.716,30.759
2016-09-13,32.385,18624048,32.253,32.637,32.172
2016-09-14,33.531,33356070,32.619,33.909,32.58
2016-09-15,34.671,27119451,34.158,34.719,34.047
2016-09-16,34.476,23929167,34.536,34.839,34.212
2016-09-19,34.074,14081157,34.557,34.854,33.975
2016-09-20,34.071,10348245,33.915,34.236,33.753
2016-09-21,34.065,10785570,34.155,34.197,33.732
2016-09-22,34.386,9314451,34.305,34.482,34.2
2016-09-23,33.813,15723321,34.326,34.437,33.465
2016-09-26,33.864,8940072,33.492,34.017,33.465
2016-09-27,33.927,7376247,33.9,33.954,33.702
2016-09-28,34.185,8882517,34.107,34.392,34.029
2016-09-29,33.654,10755003,33.948,34.14,33.54
2016-09-30,33.915,10902201,33.738,34.011,33.54
2016-10-03,33.756,6490356,33.813,33.915,33.684
2016-10-04,33.9,8912181,33.918,34.293,33.789
2016-10-05,33.915,6420123,34.02,34.098,33.807
2016-10-06,34.167,8552613,34.11,34.302,33.939
2016-10-07,34.218,7300932,34.293,34.368,34.053
2016-10-10,34.815,10826373,34.506,35.025,34.416
2016-10-11,34.89,19188903,35.31,35.607,34.86
2016-10-12,35.202,11253879,35.205,35.394,35.025
2016-10-13,35.094,10512546,35.037,35.232,34.716
2016-10-14,35.289,10687806,35.364,35.451,35.139
2016-10-17,35.265,7075143,35.199,35.352,35.034
2016-10-18,35.241,7292463,35.454,35.463,35.235
2016-10-19,35.136,5993148,35.175,35.328,34.14
2016-10-20,35.118,7230045,35.058,35.214,34.899
2016-10-21,34.98,6758307,35.043,35.073,34.884
2016-10-24,35.295,7047795,35.13,35.322,35.1
2016-10-25,35.475,14046180,35.385,35.508,35.193
2016-10-26,34.677,19808592,34.293,34.71,33.993
2016-10-27,34.344,9418839,34.617,34.758,34.23
2016-10-28,34.116,11037630,34.161,34.563,34.035
2016-10-31,34.062,7913673,34.095,34.269,33.96
2016-11-01,33.447,13021128,34.038,34.131,33.159
2016-11-02,33.477,8452494,33.42,33.705,33.369
2016-11-03,32.949,7961610,33.294,33.438,32.865
2016-11-04,32.652,9237279,32.559,33.075,32.433
2016-11-07,33.123,9708579,33.024,33.153,32.838
2016-11-08,33.318,7238889,33.093,33.516,32.91
2016-11-09,33.264,17735622,32.964,33.396,32.415
2016-11-10,32.337,17129322,33.327,33.327,31.749
2016-11-11,32.529,10235109,32.136,32.661,31.965
2016-11-14,31.713,15270414,32.313,32.343,31.224
2016-11-15,32.133,9669177,31.971,32.304,31.848
2016-11-16,32.997,17617224,32.01,33.069,31.98
2016-11-17,32.985,8286945,32.943,33.105,32.649
2016-11-18,33.018,8493252,32.916,33.162,32.898
2016-11-21,33.519,8749257,33.036,33.597,33.003
2016-11-22,33.54,7779513,33.585,33.726,33.42
2016-11-23,33.369,8226165,33.408,33.453,33.099
2016-11-25,33.537,3442776,33.339,33.561,33.285
2016-11-28,33.471,8116296,33.429,33.74,33.417
2016-11-29,33.438,8552334,33.234,33.609,33.021
2016-11-30,33.156,10845435,33.48,33.66,33.081
2016-12-01,32.847,11110356,33.11,33.282,32.709
2016-12-02,32.97,7944396,32.751,33.027,32.655
2016-12-05,32.733,10234164,33.0,33.009,32.475
2016-12-06,32.985,7848168,32.85,33.108,32.757
2016-12-07,33.309,8992809,32.778,33.357,32.748
